selected_tag_name,p_tag_name,p_tag_type,create_time
没有阅读说明书,没有阅读说明书,行为,1489334400
没有阅读说明书,怠速不稳,故障,1493654400
没有阅读说明书,没有阅读说明书,行为,1493654400
没有阅读说明书,发动机无法启动,故障,1503072000
没有阅读说明书,没有阅读说明书,行为,1503072000
没有阅读说明书,分离轴承,器件,1503072000
没有阅读说明书,没有阅读说明书,行为,1491753600
没有阅读说明书,感应线圈,器件,1491753600
没有阅读说明书,发动机动力不足,故障,1492444800
没有阅读说明书,水温传感器,器件,1492444800
没有阅读说明书,发动机缺火,故障,1492444800
没有阅读说明书,气缸,器件,1492444800
没有阅读说明书,没有阅读说明书,行为,1499961600
没有阅读说明书,三元催化器,器件,1499961600
没有阅读说明书,发动机故障,故障,1492358400
没有阅读说明书,气泵皮带,器件,1492358400
没有阅读说明书,没有阅读说明书,行为,1500220800
没有阅读说明书,油路中的空气排不净,故障,1500220800
没有阅读说明书,冷却系统,器件,1490803200
没有阅读说明书,加速时有节奏的异响,故障,1490803200
没有阅读说明书,排出大量蓝烟,故障,1493827200
没有阅读说明书,气缸垫,器件,1493827200
没有阅读说明书,化油器异响,故障,1496505600
没有阅读说明书,没有阅读说明书,行为,1496505600
没有阅读说明书,履带,器件,1494172800
没有阅读说明书,履带断裂,故障,1494172800
没有阅读说明书,没有阅读说明书,行为,1494000000
没有阅读说明书,油箱,器件,1494000000
没有阅读说明书,起动机,器件,1486224000
没有阅读说明书,发动机,器件,1483200000
没有阅读说明书,"发动机低速时的""吱吱""声",故障,1483200000
没有阅读说明书,发动机,器件,1501516800
没有阅读说明书,发动机连续“抱轴”,故障,1501516800
没有阅读说明书,制动阀,器件,1493740800
没有阅读说明书,制动阀漏气故障,故障,1493740800
没有阅读说明书,怠速不稳,故障,1488729600
没有阅读说明书,没有阅读说明书,行为,1488729600
没有阅读说明书,没有阅读说明书,行为,1490889600
没有阅读说明书,空调,器件,1490889600
没有阅读说明书,启动困难,故障,1493481600
没有阅读说明书,曲轴,器件,1493481600
没有阅读说明书,混合气,器件,1483200000
没有阅读说明书,没有阅读说明书,行为,1483545600
没有阅读说明书,活塞环折断,故障,1483718400
没有阅读说明书,没有阅读说明书,行为,1485705600
没有阅读说明书,钢板销衬套,器件,1486224000
没有阅读说明书,"起动困难 ",故障,1486224000
没有阅读说明书,转向困难,故障,1489248000
没有阅读说明书,没有阅读说明书,行为,1490803200
没有阅读说明书,车灯不亮,故障,1491667200
没有阅读说明书,没有阅读说明书,行为,1492704000
没有阅读说明书,消音器,器件,1493568000
没有阅读说明书,没有阅读说明书,行为,1494604800
没有阅读说明书,风扇叶片,器件,1496678400
没有阅读说明书,没有阅读说明书,行为,1488038400
没有阅读说明书,节温器,器件,1489334400
没有阅读说明书,进气管,器件,1493654400
没有阅读说明书,蓄电池,器件,1503072000
没有阅读说明书,离合器异响,故障,1503072000
没有阅读说明书,高压无火,故障,1491753600
没有阅读说明书,没有阅读说明书,行为,1492444800
没有阅读说明书,自动变速器不跳四档故障,故障,1499961600
没有阅读说明书,没有阅读说明书,行为,1492358400
没有阅读说明书,螺栓垫片,器件,1500220800
没有阅读说明书,没有阅读说明书,行为,1493827200
没有阅读说明书,螺母,器件,1496505600
没有阅读说明书,没有阅读说明书,行为,1494172800
没有阅读说明书,经常不来油,故障,1494000000
没有阅读说明书,起动机故障,故障,1486224000
没有阅读说明书,没有阅读说明书,行为,1501516800
没有阅读说明书,没有阅读说明书,行为,1493740800
没有阅读说明书,混合气,器件,1488729600
没有阅读说明书,空调不致冷,故障,1490889600
没有阅读说明书,没有阅读说明书,行为,1493481600
油泵,操作分心,行为,1495555200
油泵,油泵,器件,1495555200
油泵,油泵破裂,故障,1495555200
油泵破裂,操作分心,行为,1495555200
油泵破裂,油泵,器件,1495555200
油泵破裂,油泵破裂,故障,1495555200
油管,不定时检查车况,行为,1484409600
油管,启动困难,故障,1484409600
油管,油管,器件,1484409600
油箱,上次修理失当,行为,1469808000
油箱,油箱,器件,1469808000
油箱,操作分心,行为,1484409600
油箱,油箱,器件,1484409600
油箱,没有阅读说明书,行为,1494000000
油箱,油箱,器件,1494000000
油箱,熄火,故障,1469808000
油箱,熄火,故障,1484409600
油箱,经常不来油,故障,1494000000
油表,修理不当,行为,1494345600
油表,油表,器件,1494345600
油表,油表指针下降得很慢,故障,1494345600
油表不准,意外,行为,1496937600
油表不准,油表不准,故障,1496937600
油表不准,油表显示器,器件,1496937600
油表指针下降得很慢,修理不当,行为,1494345600
油表指针下降得很慢,油表,器件,1494345600
油表指针下降得很慢,油表指针下降得很慢,故障,1494345600
油表显示器,意外,行为,1496937600
油表显示器,油表不准,故障,1496937600
油表显示器,油表显示器,器件,1496937600
油路中的空气排不净,没有阅读说明书,行为,1500220800
油路中的空气排不净,油路中的空气排不净,故障,1500220800
油路中的空气排不净,螺栓垫片,器件,1500220800
活动触点臂,活动触点臂,器件,1494000000
活动触点臂,熄火,故障,1494000000
活动触点臂,粗心,行为,1494000000
活塞,没有阅读说明书,行为,1483718400
活塞,活塞,器件,1483718400
活塞,活塞环折断,故障,1483718400
活塞环,不懂保养汽车,行为,1491321600
活塞环,活塞环,器件,1491321600
活塞环,活塞环折断,故障,1491321600
活塞环折断,没有阅读说明书,行为,1483718400
活塞环折断,活塞,器件,1483718400
活塞环折断,不懂保养汽车,行为,1491321600
活塞环折断,活塞环,器件,1491321600
活塞环折断,活塞环折断,故障,1483718400
活塞环折断,活塞环折断,故障,1491321600
消声器,不懂保养汽车,行为,1486569600
消声器,消声器,器件,1486569600
消声器,消声器,器件,1497715200
消声器,消声器爆裂,故障,1497715200
消声器,消声器爆裂,故障,1486569600
消声器,驾驶不当,行为,1497715200
消声器冒黑烟,消声器冒黑烟,故障,1494604800
消声器冒黑烟,火花塞陶,器件,1494604800
消声器冒黑烟,粗心,行为,1494604800
消声器爆裂,消声器爆裂,故障,1483718400
消声器爆裂,消音器,器件,1483718400
消声器爆裂,不懂保养汽车,行为,1486569600
消声器爆裂,消声器,器件,1486569600
消声器爆裂,消声器,器件,1497715200
消声器爆裂,消声器爆裂,故障,1497715200
消声器爆裂,驾驶不当,行为,1483718400
消声器爆裂,消声器爆裂,故障,1486569600
消声器爆裂,驾驶不当,行为,1497715200
消音器,消声器爆裂,故障,1483718400
消音器,消音器,器件,1483718400
消音器,冒黑烟,故障,1493568000
消音器,没有阅读说明书,行为,1493568000
消音器,不懂保养汽车,行为,1493568000
消音器,驾驶不当,行为,1483718400
消音器,消音器,器件,1493568000
混合气,怠速不稳,故障,1483200000
混合气,没有阅读说明书,行为,1483200000
混合气,操作分心,行为,1483200000
混合气,混合气,器件,1483200000
混合气,不懂保养汽车,行为,1487433600
混合气,混合气,器件,1487433600
混合气,行驶无力,故障,1487433600
混合气,异响,故障,1489248000
混合气,混合气,器件,1489248000
混合气,怠速不稳,故障,1483286400
混合气,操作分心,行为,1483286400
混合气,怠速不稳,故障,1500652800
混合气,混合气,器件,1500652800
混合气,怠速不稳,故障,1488470400
混合气,意外,行为,1488470400
混合气,怠速不稳,故障,1488729600
混合气,没有阅读说明书,行为,1488729600
混合气,驾驶不当,行为,1483200000
混合气,责任心不强,行为,1487433600
混合气,驾驶不当,行为,1489248000
混合气,混合气,器件,1483286400
混合气,驾驶不当,行为,1500652800
混合气,混合气,器件,1488470400
混合气,混合气,器件,1488729600
漏水,修理不当,行为,1486224000
漏水,水箱盖,器件,1486224000
漏水,漏水,故障,1486224000
漏油,修理不当,行为,1485705600
漏油,漏油,故障,1485705600
漏油,轴承,器件,1485705600
激磁二极管,充电指示灯不熄灭,故障,1485100800
激磁二极管,操作分心,行为,1485100800
激磁二极管,激磁二极管,器件,1485100800
火线圈，点火开关,上次修理失当,行为,1496332800
火线圈，点火开关,火线圈，点火开关,器件,1496332800
火线圈，点火开关,爬坡无力,故障,1496332800
火花塞,冒黑烟,故障,1487088000
火花塞,操作分心,行为,1487088000
火花塞,不定时检查车况,行为,1494000000
火花塞,发动机异响,故障,1494000000
火花塞,修理不当,行为,1500220800
火花塞,怠速不稳,故障,1500220800
火花塞,火花塞,器件,1487088000
火花塞,火花塞,器件,1494000000
火花塞,火花塞,器件,1500220800
火花塞陶,消声器冒黑烟,故障,1494604800
火花塞陶,火花塞陶,器件,1494604800
火花塞陶,粗心,行为,1494604800
灯常亮,上次修理失当,行为,1494777600
灯常亮,灯常亮,故障,1494777600
灯常亮,线,器件,1494777600
灯泡座,不定时检查车况,行为,1493740800
灯泡座,灯泡座,器件,1493740800
灯泡座,灯泡座被污物覆盖,故障,1493740800
灯泡座被污物覆盖,不定时检查车况,行为,1493740800
灯泡座被污物覆盖,灯泡座,器件,1493740800
灯泡座被污物覆盖,灯泡座被污物覆盖,故障,1493740800
点火器,启动困难,故障,1483200000
点火器,点火器,器件,1483200000
点火器,粗心,行为,1483200000
点火困难,操作分心,行为,1497974400
点火困难,喷油头,器件,1497974400
点火困难,上次修理失当,行为,1483718400
点火困难,喷油头,器件,1483718400
点火困难,点火困难,故障,1497974400
点火困难,点火困难,故障,1483718400
点火开关,修理不当,行为,1483200000
点火开关,启动困难,故障,1483200000
点火开关,不懂保养汽车,行为,1483545600
点火开关,启动困难,故障,1483545600
点火开关,点火开关,器件,1483545600
点火开关,修理不当,行为,1498147200
点火开关,启动困难,故障,1498147200
点火开关,冷启动困难,故障,1485878400
点火开关,点火开关,器件,1485878400
点火开关,冷启动困难,故障,1498838400
点火开关,意外,行为,1498838400
点火开关,不定时检查车况,行为,1491235200
点火开关,冷启动困难,故障,1491235200
点火开关,点火开关,器件,1483200000
点火开关,粗心,行为,1483545600
点火开关,知道故障不修理,行为,1483545600
点火开关,点火开关,器件,1498147200
点火开关,知道故障不修理,行为,1485878400
点火开关,点火开关,器件,1498838400
点火开关,点火开关,器件,1491235200
点火控制器,修理不当,行为,1500739200
点火控制器,点火控制器,器件,1500739200
点火控制器,修理不当,行为,1484928000
点火控制器,点火控制器,器件,1484928000
点火控制器,熄火,故障,1500739200
点火控制器,突然熄火后不能启动,故障,1484928000
点火线圈,不懂保养汽车,行为,1490803200
点火线圈,点火线圈,器件,1490803200
点火线圈,操作分心,行为,1488470400
点火线圈,点火线圈,器件,1488470400
点火线圈,不定时检查车况,行为,1488729600
点火线圈,点火线圈,器件,1488729600
点火线圈,触点烧蚀,故障,1490803200
点火线圈,电阻断路,故障,1488470400
点火线圈,点火线圈突然爆炸,故障,1488729600
点火线圈突然爆炸,不定时检查车况,行为,1488729600
点火线圈突然爆炸,点火线圈,器件,1488729600
点火线圈突然爆炸,点火线圈突然爆炸,故障,1488729600
烧机油,机油,器件,1492876800
烧机油,烧机油,故障,1492876800
烧机油,知道故障不修理,行为,1492876800
熄火,意外,行为,1485964800
熄火,发动机,器件,1485964800
熄火,修理不当,行为,1500739200
熄火,点火控制器,器件,1500739200
熄火,不懂保养汽车,行为,1494518400
熄火,分电器断电臂,器件,1494518400
熄火,活动触点臂,器件,1494000000
熄火,熄火,故障,1494000000
熄火,修理不当,行为,1495555200
熄火,曲轴位置传感器，发动机电子控制器ECU插接头,器件,1495555200
熄火,启动机开关,器件,1490371200
熄火,熄火,故障,1490371200
熄火,上次修理失当,行为,1469808000
熄火,油箱,器件,1469808000
熄火,操作分心,行为,1484409600
熄火,油箱,器件,1484409600
熄火,熄火,故障,1485964800
熄火,熄火,故障,1500739200
熄火,熄火,故障,1494518400
熄火,粗心,行为,1494000000
熄火,熄火,故障,1495555200
熄火,责任心不强,行为,1490371200
熄火,熄火,故障,1469808000
熄火,熄火,故障,1484409600
熄火困难,修理不当,行为,1487433600
熄火困难,发电机,器件,1487433600
熄火困难,熄火困难,故障,1487433600
熄火难,修理不当,行为,1495123200
熄火难,发电机故障,故障,1495123200
熄火难,熄火难,故障,1495123200
熄火，发动不着,上次修理失当,行为,1489766400
熄火，发动不着,汽缸垫,器件,1489766400
熄火，发动不着,熄火，发动不着,故障,1489766400
熄火，发动机故障,熄火，发动机故障,故障,1500220800
熄火，发动机故障,电脑模块,器件,1500220800
熄火，发动机故障,知道故障不修理,行为,1500220800
熔丝,不定时检查车况,行为,1494518400
熔丝,熔丝,器件,1494518400
熔丝,熔丝连续熔断,故障,1494518400
熔丝连续熔断,不定时检查车况,行为,1494518400
熔丝连续熔断,熔丝,器件,1494518400
熔丝连续熔断,熔丝连续熔断,故障,1494518400
燃润料消耗异常,变速器,器件,1488470400
燃润料消耗异常,燃润料消耗异常,故障,1488470400
燃润料消耗异常,知道故障不修理,行为,1488470400
燃爆限制器,修理不当,行为,1484236800
燃爆限制器,发动机工作不良,故障,1484236800
燃爆限制器,燃爆限制器,器件,1484236800
爆燃,气缸,器件,1487433600
爆燃,爆燃,故障,1487433600
爆燃,曲轴箱,器件,1487433600
爆燃,驾驶不当,行为,1487433600
爬坡无力,上次修理失当,行为,1496332800
爬坡无力,火线圈，点火开关,器件,1496332800
爬坡无力,爬坡无力,故障,1496332800
电刷,交流发电机充电电流不稳定,故障,1497974400
电刷,意外,行为,1497974400
电刷,电刷,器件,1497974400
电压的原因,电压的原因,故障,1494345600
电压的原因,知道故障不修理,行为,1494345600
电压的原因,车窗,器件,1494345600
电器传动轴,电器传动轴,器件,1487088000
电器传动轴,电器传动轴松动,故障,1487088000
电器传动轴,知道故障不修理,行为,1487088000
电器传动轴松动,电器传动轴,器件,1487088000
电器传动轴松动,电器传动轴松动,故障,1487088000
电器传动轴松动,知道故障不修理,行为,1487088000
电机,中控锁故障,故障,1492531200
电机,操作分心,行为,1492531200
电机,电机,器件,1492531200
电枢轴,不懂保养汽车,行为,1483545600
电枢轴,电枢轴,器件,1483545600
电枢轴,电枢轴脱焊造成起动机空转,故障,1483545600
电枢轴脱焊造成起动机空转,不懂保养汽车,行为,1483545600
电枢轴脱焊造成起动机空转,电枢轴,器件,1483545600
电枢轴脱焊造成起动机空转,电枢轴脱焊造成起动机空转,故障,1483545600
电流表,没有阅读说明书,行为,1486224000
电流表,电流表,器件,1486224000
电流表,不懂保养汽车,行为,1486224000
电流表,"起动困难 ",故障,1486224000
电磁开关,电磁开关,器件,1490198400
电磁开关,起动机转动无力,故障,1490198400
电磁开关,驾驶不当,行为,1490198400
电磁阀,意外,行为,1484496000
电磁阀,换档冲击,故障,1484496000
电磁阀,电磁阀,器件,1484496000
电脑模块,修理不当,行为,1493568000
电脑模块,启动困难,故障,1493568000
电脑模块,启动困难,故障,1484150400
电脑模块,电脑模块,器件,1484150400
电脑模块,上次修理失当,行为,1484496000
电脑模块,发动机故障,故障,1484496000
电脑模块,熄火，发动机故障,故障,1500220800
电脑模块,电脑模块,器件,1500220800
电脑模块,电脑模块,器件,1493568000
电脑模块,责任心不强,行为,1484150400
电脑模块,电脑模块,器件,1484496000
电脑模块,知道故障不修理,行为,1500220800
电路,操作分心,行为,1488470400
电路,电路,器件,1488470400
电路,电路故障,故障,1488470400
电路故障,修理不当,行为,1488470400
电路故障,电路故障,故障,1488470400
电路故障,操作分心,行为,1488470400
电路故障,电路,器件,1488470400
电路故障,绝缘垫,器件,1488470400
电阻,不懂保养汽车,行为,1483286400
电阻,电阻,器件,1483286400
电阻,空调故障,故障,1483286400
电阻断路,操作分心,行为,1488470400
电阻断路,点火线圈,器件,1488470400
电阻断路,电阻断路,故障,1488470400
真空阀,上次修理失当,行为,1488729600
真空阀,制动时熄火,故障,1488729600
真空阀,真空阀,器件,1488729600
知道故障不修理,启动困难,故障,1483545600
知道故障不修理,点火开关,器件,1483545600
知道故障不修理,启动困难,故障,1484236800
知道故障不修理,知道故障不修理,行为,1484236800
知道故障不修理,电器传动轴,器件,1487088000
知道故障不修理,电器传动轴松动,故障,1487088000
知道故障不修理,发动机,器件,1489248000
知道故障不修理,启动困难,故障,1489248000
知道故障不修理,启动困难,故障,1491667200
知道故障不修理,知道故障不修理,行为,1491667200
知道故障不修理,开锅,故障,1492704000
知道故障不修理,散热器,器件,1492704000
知道故障不修理,动力不足,故障,1493568000
知道故障不修理,发动机,器件,1493568000
知道故障不修理,知道故障不修理,行为,1494604800
知道故障不修理,发动机,器件,1494604800
知道故障不修理,启动困难,故障,1488384000
知道故障不修理,知道故障不修理,行为,1488384000
知道故障不修理,发动机故障,故障,1499616000
知道故障不修理,知道故障不修理,行为,1499616000
知道故障不修理,发动机故障,故障,1500220800
知道故障不修理,知道故障不修理,行为,1500220800
知道故障不修理,熄火，发动机故障,故障,1500220800
知道故障不修理,电脑模块,器件,1500220800
知道故障不修理,凸轮轴,器件,1500393600
知道故障不修理,发动机回火,故障,1500393600
知道故障不修理,正时齿轮,器件,1484323200
知道故障不修理,正时齿轮发响,故障,1484323200
知道故障不修理,交流发电机充电电流不稳定,故障,1500307200
知道故障不修理,传动皮带,器件,1500307200
知道故障不修理,发动机故障,故障,1492531200
知道故障不修理,知道故障不修理,行为,1492531200
知道故障不修理,变速器,器件,1488470400
知道故障不修理,燃润料消耗异常,故障,1488470400
知道故障不修理,知道故障不修理,行为,1488902400
知道故障不修理,耗油量明显增加、运行中加速不良,故障,1488902400
知道故障不修理,化油器,器件,1488470400
知道故障不修理,化油器保养不当,故障,1488470400
知道故障不修理,知道故障不修理,行为,1488470400
知道故障不修理,单向阀弹簧,器件,1488470400
知道故障不修理,电压的原因,故障,1494345600
知道故障不修理,知道故障不修理,行为,1494345600
知道故障不修理,冷启动困难,故障,1485878400
知道故障不修理,点火开关,器件,1485878400
知道故障不修理,加速时机油压力指示灯会点亮,故障,1494000000
知道故障不修理,机油压力指示灯,器件,1494000000
知道故障不修理,发动机,器件,1496678400
知道故障不修理,发动机异响,故障,1496678400
知道故障不修理,机油,器件,1492876800
知道故障不修理,烧机油,故障,1492876800
知道故障不修理,知道故障不修理,行为,1492099200
知道故障不修理,起动机,器件,1492099200
知道故障不修理,气缸,器件,1485964800
知道故障不修理,气缸不工作,故障,1485964800
知道故障不修理,发动机,器件,1488988800
知道故障不修理,发动机异响,故障,1488988800
知道故障不修理,发电机,器件,1485964800
知道故障不修理,发电机不发电故障,故障,1485964800
知道故障不修理,知道故障不修理,行为,1493740800
知道故障不修理,发动机,器件,1493740800
知道故障不修理,知道故障不修理,行为,1483545600
知道故障不修理,起动机轴承,器件,1484236800
知道故障不修理,知道故障不修理,行为,1487088000
知道故障不修理,知道故障不修理,行为,1489248000
知道故障不修理,起动机,器件,1491667200
知道故障不修理,知道故障不修理,行为,1492704000
知道故障不修理,知道故障不修理,行为,1493568000
知道故障不修理,行驶无力,故障,1494604800
知道故障不修理,进油管,器件,1488384000
知道故障不修理,螺栓,器件,1499616000
知道故障不修理,螺栓,器件,1500220800
知道故障不修理,知道故障不修理,行为,1500393600
知道故障不修理,知道故障不修理,行为,1484323200
知道故障不修理,知道故障不修理,行为,1500307200
知道故障不修理,风扇离合器,器件,1492531200
知道故障不修理,螺钉,器件,1488902400
知道故障不修理,"起动困难 ",故障,1488470400
知道故障不修理,车窗,器件,1494345600
知道故障不修理,知道故障不修理,行为,1485878400
知道故障不修理,知道故障不修理,行为,1494000000
知道故障不修理,知道故障不修理,行为,1496678400
知道故障不修理,知道故障不修理,行为,1492876800
知道故障不修理,起动机空转,故障,1492099200
知道故障不修理,知道故障不修理,行为,1485964800
知道故障不修理,知道故障不修理,行为,1488988800
知道故障不修理,高温易熄火,故障,1493740800
离合器,异响,故障,1489248000
离合器,离合器,器件,1489248000
离合器,换挡困难,故障,1490803200
离合器,离合器,器件,1490803200
离合器,换挡困难,故障,1491667200
离合器,离合器,器件,1491667200
离合器,不定时检查车况,行为,1491667200
离合器,离合器,器件,1491321600
离合器,离合器发料,故障,1491321600
离合器,修理不当,行为,1486224000
离合器,离合器,器件,1486224000
离合器,离合器,器件,1492444800
离合器,离合器故障,故障,1492444800
离合器,意外,行为,1493913600
离合器,离合器,器件,1493913600
离合器,修理不当,行为,1494518400
离合器,离合器,器件,1494518400
离合器,离合器,器件,1493740800
离合器,离合器传动销故障,故障,1493740800
离合器,粗心,行为,1489248000
离合器,粗心,行为,1490803200
离合器,驾驶不当,行为,1491667200
离合器,责任心不强,行为,1491321600
离合器,离合器故障,故障,1486224000
离合器,责任心不强,行为,1492444800
离合器,离合器故障,故障,1493913600
离合器,离合器异响,故障,1494518400
离合器,驾驶不当,行为,1493740800
离合器传动销故障,离合器,器件,1493740800
离合器传动销故障,离合器传动销故障,故障,1493740800
离合器传动销故障,驾驶不当,行为,1493740800
离合器发料,离合器,器件,1491321600
离合器发料,离合器发料,故障,1491321600
离合器发料,责任心不强,行为,1491321600
离合器异响,没有阅读说明书,行为,1503072000
离合器异响,分离轴承,器件,1503072000
离合器异响,从动盘,器件,1497715200
离合器异响,离合器异响,故障,1497715200
离合器异响,修理不当,行为,1494518400
离合器异响,离合器,器件,1494518400
离合器异响,离合器异响,故障,1503072000
离合器异响,驾驶不当,行为,1497715200
离合器异响,离合器异响,故障,1494518400
离合器故障,离合器故障,故障,1495123200
离合器故障,粗心,行为,1495123200
离合器故障,修理不当,行为,1486224000
离合器故障,离合器,器件,1486224000
离合器故障,离合器,器件,1492444800
离合器故障,离合器故障,故障,1492444800
离合器故障,意外,行为,1493913600
离合器故障,离合器,器件,1493913600
离合器故障,螺栓,器件,1495123200
离合器故障,离合器故障,故障,1486224000
离合器故障,责任心不强,行为,1492444800
离合器故障,离合器故障,故障,1493913600
空气流量计,发动机动力不足,故障,1492444800
空气流量计,空气流量计,器件,1492444800
空气流量计,粗心,行为,1492444800
空调,空调,器件,1491321600
空调,空调不制冷,故障,1491321600
空调,修理不当,行为,1493395200
空调,空调,器件,1493395200
空调,没有阅读说明书,行为,1490889600
空调,空调,器件,1490889600
空调,驾驶不当,行为,1491321600
空调,空调故障,故障,1493395200
空调,空调不致冷,故障,1490889600
空调不制冷,空调,器件,1491321600
空调不制冷,空调不制冷,故障,1491321600
空调不制冷,驾驶不当,行为,1491321600
空调不致冷,没有阅读说明书,行为,1490889600
空调不致冷,空调,器件,1490889600
空调不致冷,空调不致冷,故障,1490889600
空调压缩机跳动,不懂保养汽车,行为,1499961600
空调压缩机跳动,压力开关,器件,1499961600
空调压缩机跳动,空调压缩机跳动,故障,1499961600
空调故障,低压管,器件,1499961600
空调故障,空调故障,故障,1499961600
空调故障,不懂保养汽车,行为,1483286400
空调故障,电阻,器件,1483286400
空调故障,修理不当,行为,1493395200
空调故障,空调,器件,1493395200
空调故障,责任心不强,行为,1499961600
空调故障,空调故障,故障,1483286400
空调故障,空调故障,故障,1493395200
突然熄火后不能启动,修理不当,行为,1484928000
突然熄火后不能启动,点火控制器,器件,1484928000
突然熄火后不能启动,突然熄火后不能启动,故障,1484928000
粗心,启动困难,故障,1483200000
粗心,点火器,器件,1483200000
粗心,启动困难,故障,1483545600
粗心,点火开关,器件,1483545600
粗心,粗心,行为,1486224000
粗心,齿轮,器件,1486224000
粗心,异响,故障,1489248000
粗心,离合器,器件,1489248000
粗心,换挡困难,故障,1490803200
粗心,离合器,器件,1490803200
粗心,活动触点臂,器件,1494000000
粗心,熄火,故障,1494000000
粗心,怠速不稳,故障,1484668800
粗心,粗心,行为,1484668800
粗心,发动机动力不足,故障,1492444800
粗心,空气流量计,器件,1492444800
粗心,发动机故障,故障,1495728000
粗心,气门推杆,器件,1495728000
粗心,离合器故障,故障,1495123200
粗心,粗心,行为,1495123200
粗心,变速器,器件,1487606400
粗心,变速器乱档,故障,1487606400
粗心,粗心,行为,1491926400
粗心,飞轮,器件,1491926400
粗心,消声器冒黑烟,故障,1494604800
粗心,火花塞陶,器件,1494604800
粗心,五缸连杆瓦,器件,1488211200
粗心,发动机异响,故障,1488211200
粗心,粗心,行为,1486051200
粗心,转向灯,器件,1486051200
粗心,发动机,器件,1496851200
粗心,发动机异响,故障,1496851200
粗心,发动机,器件,1497888000
粗心,发动机工作不正常,故障,1497888000
粗心,机油泵驱动齿轮异响故障,故障,1487779200
粗心,粗心,行为,1487779200
粗心,履带,器件,1496592000
粗心,履带断裂,故障,1496592000
粗心,化油器,器件,1500048000
粗心,化油器故障,故障,1500048000
粗心,粗心,行为,1497542400
粗心,发动机,器件,1497542400
粗心,汽油发动机,器件,1488038400
粗心,汽油发动机故障,故障,1488038400
粗心,发动机,器件,1493740800
粗心,急加速不良,故障,1493740800
粗心,排除气阻故障,故障,1488384000
粗心,汽油管路及汽油泵,器件,1488384000
粗心,分离轴,器件,1488729600
粗心,分离轴承烧蚀引发的故障,故障,1488729600
粗心,粗心,行为,1488988800
粗心,输出泵,器件,1488988800
粗心,发动机,器件,1499270400
粗心,发动机无法启动,故障,1499270400
粗心,发动机,器件,1492876800
粗心,发动机无法启动,故障,1492876800
粗心,发动机,器件,1498320000
粗心,怠速不稳,故障,1498320000
粗心,凸轮轴轴,器件,1495728000
粗心,凸轮轴轴承响,故障,1495728000
粗心,粗心,行为,1483200000
粗心,粗心,行为,1483545600
粗心,齿轮损坏,故障,1486224000
粗心,粗心,行为,1489248000
粗心,粗心,行为,1490803200
粗心,粗心,行为,1494000000
粗心,节气门位置传感器怠速开关,器件,1484668800
粗心,粗心,行为,1492444800
粗心,粗心,行为,1495728000
粗心,螺栓,器件,1495123200
粗心,粗心,行为,1487606400
粗心,飞轮壳易损坏,故障,1491926400
粗心,粗心,行为,1494604800
粗心,粗心,行为,1488211200
粗心,转向灯点亮时闪烁的频率比平时快,故障,1486051200
粗心,粗心,行为,1496851200
粗心,粗心,行为,1497888000
粗心,骊山LS6911,器件,1487779200
粗心,粗心,行为,1496592000
粗心,粗心,行为,1500048000
粗心,配气相位严重错乱,故障,1497542400
粗心,粗心,行为,1488038400
粗心,粗心,行为,1493740800
粗心,粗心,行为,1488384000
粗心,粗心,行为,1488729600
粗心,输油泵故障,故障,1488988800
粗心,粗心,行为,1499270400
粗心,粗心,行为,1492876800
粗心,粗心,行为,1498320000
线,上次修理失当,行为,1494777600
线,灯常亮,故障,1494777600
线,线,器件,1494777600
组合仪表,不定时检查车况,行为,1486224000
组合仪表,水温高,故障,1486224000
组合仪表,组合仪表,器件,1486224000
经常不来油,没有阅读说明书,行为,1494000000
经常不来油,油箱,器件,1494000000
经常不来油,经常不来油,故障,1494000000
绝缘垫,修理不当,行为,1488470400
绝缘垫,电路故障,故障,1488470400
绝缘垫,绝缘垫,器件,1488470400
缺门反复发响,气门,器件,1493568000
缺门反复发响,缺门反复发响,故障,1493568000
缺门反复发响,责任心不强,行为,1493568000
耗油过大,发动机,器件,1492704000
耗油过大,耗油过大,故障,1492704000
耗油过大,责任心不强,行为,1492704000
耗油量明显增加、运行中加速不良,知道故障不修理,行为,1488902400
耗油量明显增加、运行中加速不良,耗油量明显增加、运行中加速不良,故障,1488902400
耗油量明显增加、运行中加速不良,螺钉,器件,1488902400
脱档,操作分心,行为,1486569600
脱档,扁线束,器件,1486569600
脱档,脱档,故障,1486569600
自动变速器不跳四档故障,没有阅读说明书,行为,1499961600
自动变速器不跳四档故障,三元催化器,器件,1499961600
自动变速器不跳四档故障,自动变速器不跳四档故障,故障,1499961600
节气门,发动机动力不足,故障,1503072000
节气门,操作分心,行为,1503072000
节气门,节气门,器件,1503072000
节气门位置传感器怠速开关,怠速不稳,故障,1484668800
节气门位置传感器怠速开关,粗心,行为,1484668800
节气门位置传感器怠速开关,节气门位置传感器怠速开关,器件,1484668800
节温器,不懂保养汽车,行为,1488038400
节温器,水温高,故障,1488038400
节温器,意外,行为,1485014400
节温器,水温高,故障,1485014400
节温器,怠速不稳,故障,1489334400
节温器,节温器,器件,1489334400
节温器,没有阅读说明书,行为,1489334400
节温器,节温器,器件,1488038400
节温器,节温器,器件,1485014400
节温器,责任心不强,行为,1489334400
节温器，冷却系,不懂保养汽车,行为,1484668800
节温器，冷却系,水温高,故障,1484668800
节温器，冷却系,节温器，冷却系,器件,1484668800
蓄电池,意外,行为,1487433600
